FID,ALA,lat,lon,year,basis,rain,dist2rds,slope,commchng,dem,noburns,soil,sandpc,roads5k
528,59ba5157-34a3-4c30-adb3-11da908c59d2,-41.5669701,148.3014527,1989,HumanObservation,685,0,,13.82,,0,1481,0,1
529,55347fe6-5b8a-4adf-a1bb-5c8c37231ea1,-41.6569415,147.2451568,1986,HumanObservation,607,0,0.2894006,68.29,161.6847534,0,2970,0,1
530,52c79362-95fa-4e17-a8d6-5489ec9d9ceb,-42.58182968,148.0513372,1976,HumanObservation,760,,,68.29,,0,,0,
531,46a4c86a-b82f-43fe-b761-d32a59e3f93a,-42.68183914,146.8680299,1979,HumanObservation,691,0,1.2497958,0,44.6018219,0,2977,0,1
532,4612b1e2-d743-4c3d-b22a-89a74087d3e9,-41.83181989,148.1679877,1968,HumanObservation,845,5000,1.1487019,21.62,355.7816162,0,2372,0,
533,43ddd5b5-298b-4e49-a460-8f27957c5a5b,-42.83183163,147.7513477,1978,HumanObservation,758,0,0.5706475,11.53,67.9343338,1,2976,0,1
534,36918bca-dd4c-4e9b-9bf8-3b69b47af28e,-42.58182859,148.0680079,1976,HumanObservation,760,,,0,,0,2372,0,
535,3500fbc5-4f30-49d5-a59f-2a33b38040a4,-42.7167,147.15,1965,PreservedSpecimen,647,0,1.7602981,0,129.3778381,0,2977,0,1
536,3453feeb-c89b-40b3-ba50-92f3e36b16ae,-42.81644797,147.6659148,1985,HumanObservation,594,0,,0,157.2583771,0,1142,0,1
537,2af98e54-c0ca-4551-9909-54fc1f2dab53,-42,146.5,1900,PreservedSpecimen,1652,7071.067871,1.4439453,8.3,1142.905762,0,1064,0,
538,26169979-f6e5-4ecf-bdc6-68f8b0d1f470,-42.7167,147.2,1965,PreservedSpecimen,558,0,1.3992293,11.53,100.363205,0,2735,0,1
539,224b4738-f7fe-4054-b703-dcc0b0aaa553,-41.78814212,147.5802249,1988,HumanObservation,777,5000,0.4708115,8.3,383.4878235,0,2563,0,1
540,1dd6ab23-c79d-4565-9384-a7abd88d3f59,-42.16516709,147.3346724,1974,HumanObservation,467,5000,3.1499329,11.53,282.9688416,0,1434,0,1
541,1d957916-7557-4ff9-b5f0-395284d54a81,-41.5,147.1,2009,PreservedSpecimen,727,0,0.240994,0,245.8283691,0,2970,0,1
542,18452daf-61cf-4587-8f02-d8a0ac72a778,-42.31516876,147.4013457,1975,HumanObservation,533,0,0.0603731,0,467.1114502,0,2976,0,1
543,0d623f5b-17aa-45d8-a284-e9a539107d31,-42.58182859,148.0680079,1976,HumanObservation,760,,,0,,0,2372,0,
544,03a47848-5906-4c68-9a81-34a6018db173,-42.72928452,147.7379425,1989,HumanObservation,809,0,0.2417769,0,336.844696,0,2372,0,1
545,008737c9-0819-4bf5-8b3d-495e834ecb07,-42.7167,147.2,1965,PreservedSpecimen,558,0,1.3992293,11.53,100.363205,0,2735,0,1
546,f3598a43-e00a-45bd-9705-2e86c23287ad,-42.03332,147.5,1977,PreservedSpecimen,510,0,0.137113,0,202.1496277,0,1422,0,1
547,ecc06345-3607-48ca-a696-b0f89c7e777a,-41.96952711,147.2234207,1984,HumanObservation,541,0,3.4797797,8.3,282.6149292,0,1434,0,
548,ea20be34-e5f1-4b3b-b60a-3e3adc3183b1,-42.7651758,146.9680266,1976,HumanObservation,637,0,0.7557031,11.45,31.547411,0,2735,0,1
549,e573438b-63c0-49b1-9c4e-122a3e384392,-41.95513031,147.2161307,1989,HumanObservation,541,0,2.6830192,14.31,296.7224121,0,1434,0,
550,dd96bcb5-df5a-4a70-a004-db0828ae121e,-42.56479541,147.2450255,1995,HumanObservation,698,0,1.500401,8.3,523.6154175,0,2372,0,1
551,db65a645-a95a-4a2f-8c95-2f771ee65fde,-42.54849979,147.6513423,1984,HumanObservation,642,0,1.0123523,13.82,252.5851593,0,2372,0,1
552,daa25467-1506-4bbb-896e-34f963d9d405,-42.99849923,147.751351,1977,HumanObservation,714,,,13.82,,0,,0,
553,d975313f-5d18-4472-9181-66fb515671dc,-42.83579986,147.806091,1992,HumanObservation,809,0,0.7358043,11.53,99.167923,1,2372,0,1
554,d75a3f64-b65b-4dca-a034-d23f9e7b8616,-41.53182971,147.3346601,1979,HumanObservation,662,0,1.7813627,0,254.4464874,0,2372,0,
555,d3b6ac21-0e4c-4cfa-a092-7fafd92fee7f,-41.95151378,147.2233578,1989,HumanObservation,541,0,2.6830192,14.31,296.7224121,0,1434,0,
556,d35dca71-10cf-476b-a709-0e726f2d8286,-42.75942355,147.7616545,2008,HumanObservation,799,0,0.9898059,11.53,389.0367126,1,2372,0,1
557,d328e44c-5b7e-44a4-b121-7fc0bf87c6bf,-42.79096622,147.5610618,1987,HumanObservation,528,,0.609207,0,10.2395601,0,,0,1
558,cbf99d10-9b99-4f02-b6c3-893f15d1bc89,-41.79849939,147.134668,1975,HumanObservation,586,0,0.4117047,0,170.0052338,0,2970,0,1
559,c22d8898-4769-45f4-acde-37fdf949681d,-42.58182731,148.0013372,1978,HumanObservation,611,,,0,,0,,0,
560,c20c27c1-675a-4489-be5d-7eb9bed09325,-43.14849787,147.9846879,1973,HumanObservation,905,,,11.53,17.1689053,0,,0,
561,bd028e28-6606-4519-ac09-1d2a45100c43,-41.91515894,147.5013406,1977,HumanObservation,538,0,0.5294507,0,222.1951447,0,1422,0,1
562,b819aab5-f5ce-45f7-a823-a265c86d2db7,-42.81765832,147.3230865,1989,HumanObservation,658,0,0.5496386,0,10.0667009,0,2976,0,1
563,b463d235-d428-47f5-bd91-72a8ad855e62,-42.01666667,147.4833333,1930,PreservedSpecimen,519,0,0.6337014,0,178.3353119,0,2283,0,1
564,a5c5aa41-e28c-4f9d-9d9d-190b10caa4f6,-42.67373097,147.2600981,1991,HumanObservation,503,0,1.0194761,0,50.9859962,0,2735,0,1
565,9d7a6bd1-2f1e-45ff-bf5c-8ea5da5c763d,-42.68539874,146.723057,1989,HumanObservation,1184,0,2.7720015,0,168.4711151,0,2977,0,1
566,986b1c1c-d007-4a20-b5ff-c0cf70769ded,-42.1326077,148.2996609,1990,HumanObservation,709,0,,0,57.3748169,0,973,0,1
567,9779f588-59ba-49e0-a8dd-aa0d91c1abc6,-41.95869747,147.2342431,1989,HumanObservation,541,0,3.4797797,0,310.4322205,0,1434,0,
568,917730b5-21e8-4496-a1a4-acd84a5ceb98,-42.80107824,147.5406814,1993,HumanObservation,528,,0.1794822,-0.74,11.6974602,0,,0,1
569,8b36f925-8ed8-4653-bab8-6a49f82c66aa,-41.91465092,147.1870533,1984,HumanObservation,667,5000,2.6830192,8.3,302.3704834,0,1434,0,
570,88f5653b-e1cf-48c9-acf7-539dab63f8fd,-42.01666667,147.4833333,1930,PreservedSpecimen,519,0,0.6337014,0,178.3353119,0,2283,0,1
571,883098fc-b24e-4a56-ab32-5d673668d0f9,-42.82329728,147.6803384,1993,HumanObservation,710,0,0.7934538,0,101.0102615,1,2372,0,1
572,8703c3ae-9a78-4d05-8f3b-f7530ee778ab,-42.6818317,147.2658931,1991,HumanObservation,535,0,1.0194761,0,41.4858322,0,155,0,1
573,83492af9-a49f-4327-91c3-00c9e457b186,-42.91403744,147.3150134,1989,HumanObservation,699,0,,11.53,263.4414368,0,2372,0,1
574,755f4e80-787e-4d75-910a-213838a146f0,-42.14757198,146.4325282,1998,HumanObservation,1205,0,1.0729353,3.21,665.9013672,0,1063,0,1
575,73639064-1dd4-468e-80bf-dee51a769f54,-42.82388045,147.7059866,1992,HumanObservation,710,0,0.7934538,0,53.6819954,1,2372,0,1
576,6c1f73c9-bd89-4307-bc43-451b91d12ca8,-41.75,147.333333,1978,PreservedSpecimen,570,0,0.2462548,0,194.0125427,0,2970,0,1
577,695a1320-0b61-45ef-bff6-888141b4feb5,-42.78322004,147.6004321,1991,HumanObservation,594,,0.609207,0,46.4636726,0,,0,1
578,690ce95d-bfb8-4d93-98a2-594231f8ed05,-42.5333,147.2,1981,PreservedSpecimen,587,0,0.8956757,0,316.8863525,0,2742,0,1
579,63b2253e-5b0a-4f7b-b601-018e49080c9a,-41.60123682,147.9253466,1986,HumanObservation,741,0,1.7597271,11.53,455.2240601,0,1481,0,
580,5f577a49-1b2c-4d93-888f-673c21657f8a,-42.93254724,147.8514948,1992,HumanObservation,735,,,11.53,1.4991016,1,2372,0,1
581,56609b00-7835-488b-9baa-fa99851e8171,-41.94522522,147.2148908,1989,HumanObservation,541,0,2.6830192,14.31,287.2899475,0,1434,0,
582,306c1d7b-7cc7-481f-b0ac-c4a6a5bbe6d0,-41.94848842,148.2846574,1976,HumanObservation,661,5000,0.6242007,11.53,22.9571991,1,973,0,
583,2b0d629a-7164-4e6f-b8cc-401ede4abee7,-42.84370545,147.3464739,1985,HumanObservation,531,0,,14.31,11.7837276,0,2976,0,1
584,12744b5a-8b4d-4bff-ad4c-3783470cc319,-42.09850821,146.8680127,1976,HumanObservation,827,0,0.8026561,11.53,904.1073608,0,1063,0,1
585,0f1d4060-ffd7-4281-90dc-4eed7816c071,-41.75,147.333333,1978,PreservedSpecimen,570,0,0.2462548,0,194.0125427,0,2970,0,1
586,0dca8ff8-c251-4f17-84db-6ece817ddcc1,-42.83183546,147.3346861,1971,HumanObservation,531,0,,14.31,128.289093,0,2976,0,1
587,0d4b0632-9eab-47aa-b76f-c12c64b2564b,-41.7,147.28333,1981,PreservedSpecimen,613,0,0.34106,0,182.0515442,0,2970,0,1
588,0c3b9767-b281-4416-bf06-b3863c8a4aa1,-41.7,147.28333,1981,PreservedSpecimen,613,0,0.34106,0,182.0515442,0,2970,0,1
589,0bd8938d-0409-4885-8188-7f7ae439473d,-41.62897968,147.9473524,1986,HumanObservation,685,0,1.7597271,11.53,272.8375549,0,2563,0,1
590,0bce8be4-7038-4977-b6c9-fce72f714831,-42.76516906,147.068029,1979,HumanObservation,848,0,0.1293528,0,167.6931152,0,2977,0,1
591,08f860a7-eb77-4c47-b688-eb2926f929f4,-42.66516711,147.4513505,1978,HumanObservation,530,0,0.9324285,0,64.6728973,0,2737,0,1
592,08ef2e3a-4e5c-4d22-85c7-5b9779e74240,-42.01666667,147.4833333,1930,PreservedSpecimen,519,0,0.6337014,0,178.3353119,0,2283,0,1
593,ff4c5f8d-f4ff-4df1-a9e3-3b3fb11f6c33,-43.34647476,147.2296392,1983,HumanObservation,1003,0,,0,,0,2372,0,1
594,fc1fa39c-75ac-4368-88e0-ecaa6ac74c12,-42.16424549,146.903298,1992,HumanObservation,760,0,1.5762769,8.3,660.1083374,0,1063,0,1
595,f92ae79d-d1ad-4628-b921-c8f16527fcec,-41.58510261,147.9155187,1990,HumanObservation,741,0,1.8400178,11.53,460.6868896,0,1481,0,
596,f769fc9c-9666-4773-891f-00c8b953dfee,-42.51513564,147.7086364,1988,HumanObservation,666,5000,0.9098634,11.53,155.8206787,0,2977,0,
597,f6d79375-63ac-4677-be60-89d9f1187b34,-43.14412148,146.8678,2018,HumanObservation,1236,0,1.4921354,-2.82,201.1056519,0,2963,0,1
598,f6307368-ec2c-4cc6-9a6f-50517a6b5bdc,-41.63373123,146.8896878,1988,HumanObservation,844,0,2.5507505,0,205.9503784,0,2970,0,1
599,f62e61e5-a613-4103-ab0a-9c228613fbbb,-41.84008177,148.0130907,1993,HumanObservation,806,0,0.2884362,8.3,260.3571777,0,2372,0,1
600,ebbccee2-36df-4d36-b44b-3a049894e387,-41.60397166,146.8573368,1988,HumanObservation,844,0,1.7717708,0,200.3740387,0,2970,0,1
601,eae4b831-8eb3-49b5-aa7e-30848522894b,-42.51456074,147.6538505,1975,HumanObservation,627,0,0.9812592,11.53,306.5310059,0,2372,0,1
602,ea16f484-0972-40f7-a907-f1a40579156e,-41.72934049,147.4342068,1985,HumanObservation,564,0,0.3758917,0,211.2774811,0,2970,0,1
603,ea08df46-ccaa-41fa-a90b-4e924066075f,-43.04229617,146.8957919,1988,HumanObservation,1234,5000,1.3082372,11.53,426.146698,0,2963,0,
604,e83f3ae1-6b93-4c9d-9896-92c3b7f8baab,-41.51683412,147.8917857,1988,HumanObservation,1017,0,1.4216448,11.53,482.795105,0,1481,0,1
605,e6b3f059-42ae-45c4-b73d-0d6e90ba9802,-42.71516297,147.4013488,0,HumanObservation,493,0,0.6157385,13.82,181.4315796,0,2737,0,1
606,e3d80182-8c9f-472f-8f8c-c00a4a06201d,-41.76583489,148.1502722,1990,HumanObservation,1093,0,0.8676872,4.97,597.9113159,0,1063,0,1
607,e32790f7-fedc-4023-a34a-029987b39f83,-41.58333333,147.1166667,1930,PreservedSpecimen,670,0,0.0488708,68.29,135.4737549,0,2970,0,1
608,e2711dd7-3c7d-4b0b-9dda-e655ccb3e509,-43.13849162,147.216563,1987,HumanObservation,1141,0,2.2301536,11.53,127.7657928,0,2372,0,1
609,e1906327-930e-4ce4-ac41-a592cc11e7e0,-42.17,147.02,1971,PreservedSpecimen,808,5000,0.9509965,11.53,944.3858032,0,1063,0,
610,e15724fe-79d9-408f-9d2e-d0d0c911bc4e,-42.19205611,147.9278601,1978,HumanObservation,681,5000,0.9677544,11.53,482.2702332,0,2372,0,
611,dbf92cc3-e860-4344-928f-d250d4789e21,-42.76578701,147.1480372,1986,HumanObservation,555,0,0.5140153,8.3,234.7872162,0,,0,1
612,d7faf29a-8f25-4450-9f52-a2baa857d1f2,-41.60123682,147.9253466,0,HumanObservation,741,0,1.7597271,11.53,455.2240601,0,1481,0,
613,d6ab378a-e241-47bf-85b3-de59b56bbc44,-42.71957225,147.7230983,2008,HumanObservation,717,0,0.2417769,0,288.9348145,0,1460,0,1
614,d5d06d68-bef8-408e-8b41-4c3d4936bf91,-43.24217975,147.1282463,1991,HumanObservation,874,,,11.53,23.6754131,0,2372,0,1
615,d492fb31-0764-41a9-80a5-8635650ede89,-42.64849772,147.451352,0,HumanObservation,491,0,0.9324285,0,61.0185928,0,2737,0,1
616,d161ecbd-6ecb-4cdd-b9dd-c3a459640820,-42.0272059,146.7959952,1985,HumanObservation,895,0,0.8947637,11.53,1000.452271,0,1064,0,1
617,c8a7ac8b-396c-4bcc-adbd-84bd94aba40f,-42.1372319,147.0896908,1989,HumanObservation,857,0,0.202055,0,829.2720337,1,1063,0,1
618,c47d9e6f-3978-42fb-b9ac-7fc4644bb877,-41.50681478,147.9060272,1988,HumanObservation,853,0,1.7823557,11.53,471.4424133,0,1481,0,1
619,be4b22b2-7fa4-4976-83d8-25441c0fb899,-42.78019568,147.1480715,1988,HumanObservation,555,0,0.5140153,11.53,487.6364441,0,2977,0,1
620,bde8b11f-8fc5-4b53-967f-b1742482a4c4,-42.06754061,147.2938715,1989,HumanObservation,503,5000,3.8886876,8.3,348.0700378,0,1434,0,
621,ae4ea2f4-01e5-4959-87bb-4431605436ce,-42.02269282,146.790574,1985,HumanObservation,895,0,0.8947637,8.3,1000.452271,0,1064,0,1
622,ac1d02d4-bfb9-4106-ba45-459cf89b6b49,-42.07489011,146.769247,1990,HumanObservation,908,0,1.1451583,11.53,913.6101074,0,1063,0,1
623,a87f169c-e0a6-43e9-a375-315a6f165389,-42.98247266,147.9109824,2008,HumanObservation,806,0,,21.62,231.5080414,1,2372,0,1
624,a60d5903-4d8a-4ae9-8d62-efa0c682f3bc,-41.58333333,147.1166667,1930,PreservedSpecimen,670,0,0.0488708,68.29,135.4737549,0,2970,0,1
625,9f22d2d0-e4a9-45b2-9951-003737b49449,-42.78232595,147.5992009,1993,HumanObservation,594,,0.609207,0,46.4636726,0,1142,0,1
626,9de5057e-9f36-41a4-bb21-21d938bc39eb,-42.1795265,147.1272879,1989,HumanObservation,748,0,0.552829,11.53,805.991333,1,1063,0,1
627,9d36ee6e-ff24-4074-925c-1d18b9a037c5,-41.58333333,147.1166667,1930,PreservedSpecimen,670,0,0.0488708,68.29,135.4737549,0,2970,0,1
628,9c8c1820-0c66-454f-8172-a3d59e3aa468,-42.73183213,147.4013585,1980,HumanObservation,493,0,0.6157385,0,175.6986694,0,2737,0,1
629,9a5e4db9-9281-421a-b133-540a876c1df6,-42.73183557,147.4180207,0,HumanObservation,493,0,0.6157385,0,20.0722656,0,2737,0,1
630,997e9e19-49e2-4766-a58d-1b0bd6e65e48,-41.58333333,147.1166667,1930,PreservedSpecimen,670,0,0.0488708,68.29,135.4737549,0,2970,0,1
631,8b81917d-481a-4aba-a83d-65e581e33928,-42.16240179,147.1381486,1989,HumanObservation,748,0,0.552829,11.53,807.6342163,1,1063,0,1
632,88c0cfaf-dce5-4eff-a300-16bd7337015d,-42.65837002,147.5345628,1982,HumanObservation,716,0,1.2965888,0,230.0789337,0,2372,0,1
633,88170dfd-36a7-42ec-a79b-8efefbba20a0,-41.43351609,146.7356254,1990,HumanObservation,970,0,0.0479029,11.53,299.899292,0,2372,0,1
634,86cd84ad-d6c7-44ed-b44b-b41bcfddde1d,-41.5291708,146.5134817,1988,HumanObservation,1076,0,0.3507547,6.07,248.2795105,0,1445,0,
635,84a769e7-4925-4bd7-aa11-670849bd1c8a,-41.78495446,147.379489,1986,HumanObservation,617,0,0.0943626,0,189.9141998,0,2970,0,1
636,842bfd9c-252a-490e-a98e-e99e2d5d3262,-42.11629794,146.1763576,1990,HumanObservation,2032,5000,0.707168,8.3,743.9139404,0,1067,0,
637,809f18f5-2ae7-45dd-88ab-b48252c9c50b,-42.38943409,147.0426676,1986,HumanObservation,518,0,0.5385764,11.53,436.9163208,0,2283,0,1
638,7eef6fb3-b052-437d-b3e0-9d31e92fe553,-42.68184144,146.6846975,0,HumanObservation,1471,0,3.0498054,21.62,358.5767822,0,1063,0,1
639,7d321237-0af7-4855-8d6d-481e4ba2c370,-41.47488057,146.7067132,1990,HumanObservation,998,0,0.1780582,8.3,265.4466248,0,1456,0,1
640,7c79f75b-38b1-40b9-861a-84ac88de608e,-41.42645366,147.8115611,1988,HumanObservation,1088,0,1.516533,0,469.296875,0,1481,0,1
641,7a2f9edc-92fd-468c-aafd-8b3e10bb97c3,-42.38853393,147.0414521,1985,HumanObservation,518,0,0.5385764,11.53,436.9163208,0,2283,0,1
642,746948a8-7f08-4591-83c7-974758f0abc3,-41.55821815,146.5696267,1988,HumanObservation,1029,0,0.2462549,11.53,261.8789673,0,2675,0,1
643,7314905a-ee4c-43b9-a1a7-0081dd6da692,-42.41941756,147.7488838,0,HumanObservation,594,5000,1.1052152,11.53,469.1369019,0,2372,0,
644,7182468d-73f4-4652-84a6-51e1a09d22f6,-42.09378382,146.7595045,1985,HumanObservation,908,0,0.6972814,8.3,920.899353,0,1063,0,1
645,6f544ba2-6921-4a54-9542-1df9d3e1c81b,-42.49849079,147.8346764,1967,HumanObservation,699,5000,1.4133698,4.97,341.7604675,0,2372,0,
646,67c2d327-af1c-43e1-8bbd-90562e2dccf3,-41.47577825,146.7055114,1990,HumanObservation,998,0,0.1780582,8.3,265.4466248,0,1456,0,1
647,679f4cb5-4ef9-45f3-a82f-7142500276b8,-41.72482339,147.4377833,1985,HumanObservation,564,0,0.3758917,0,242.4851532,0,2970,0,1
648,64603e4b-4490-4d16-b190-4a5f856c5367,-41.45443309,147.8035287,1990,HumanObservation,934,0,1.516533,0,298.431366,0,1481,0,1
649,624daac6-ed10-499e-8111-276193fb16a0,-41.42098251,146.7715767,1991,HumanObservation,970,0,0.5450733,11.53,286.6637268,0,2372,0,1
650,620a8fdf-0453-40b3-b36e-8eeca04efc81,-41.45625112,147.8011565,1990,HumanObservation,934,0,1.516533,14.31,298.431366,0,1481,0,1
651,615f4b37-1d9e-4943-9f7c-cc5ebec7b73a,-41.42661379,146.9989468,1990,HumanObservation,840,5000,0.6605244,8.3,314.6478577,0,2372,0,
652,5deb325e-fe38-48f0-8582-a125dd93f699,-42.09231032,148.0080261,0,HumanObservation,586,0,2.0847726,11.53,124.3653336,0,2372,0,
653,5d25573e-0950-4846-97f2-518690261812,-42.84850123,147.2013626,1979,HumanObservation,640,5000,3.1212168,11.53,587.708374,0,1063,0,1
654,5c87bd97-43b4-4312-9b9c-647c635d0789,-41.43352699,146.740413,1990,HumanObservation,970,0,0.0479029,8.3,299.899292,0,2372,0,1
655,5c8512bb-fc70-4382-bf08-570eef6e67c3,-41.73177843,147.3230343,1986,HumanObservation,570,0,0.2462548,11.53,176.0106049,0,2970,0,1
656,5b29f0fb-10c6-4cc3-83d5-9f957e1ec294,-42.13183807,147.1346821,1972,HumanObservation,748,5000,0.5769417,0,808.6397095,0,1063,0,1
657,5a70450a-d68c-44f4-8c20-118ae04a1efc,-43.09921408,147.2590163,2007,HumanObservation,834,,,11.53,7.8986087,0,2574,0,1
658,58dd78f1-1780-4305-b49c-dd106d89480e,-41.53914965,147.4694974,0,HumanObservation,927,0,0.7974201,0,564.8216553,0,2372,0,1
659,57b81f00-b6b5-44d5-91ab-4544d306bec9,-42.13182222,148.3179875,1979,HumanObservation,667,,,11.53,5.0106812,0,973,0,1
660,56f1fc7b-635e-496d-aef9-7a3b72d632a2,-41.69206918,147.2452902,1992,HumanObservation,613,0,0.2851074,11.53,183.8505249,0,2970,0,1
661,553bbfc2-3613-41b8-b431-41549192e876,-41.58333333,147.1166667,1930,PreservedSpecimen,670,0,0.0488708,68.29,135.4737549,0,2970,0,1
662,5392619e-12be-49c2-8b4f-02ef60c6f7b4,-43.08826553,147.0284059,1989,HumanObservation,778,0,1.1388248,0,30.7924938,0,2574,0,1
663,52a9ba25-67a9-4407-94e5-af9c9231ccf4,-42.13633125,147.0896896,1989,HumanObservation,857,0,0.202055,8.3,829.2720337,1,1063,0,1
664,4e611470-bca4-431c-a896-0d347d433440,-42.38042196,146.5821317,2002,HumanObservation,1066,0,1.7481623,0,386.1894226,0,155,0,1
665,4b249a56-1fc5-4de8-99ee-a6d0b55c984f,-42.12788346,147.2941503,1989,HumanObservation,713,0,3.1499329,11.53,406.4721375,0,1434,0,1
666,498889d0-aad1-4489-8cf0-96195c9b4529,-42.12888282,146.7472726,1987,HumanObservation,731,0,0.7010201,0,560.6412354,0,1063,0,1
667,48c019d3-c034-4d3b-aada-a65ed9f47aff,-42.06318652,146.7717067,1985,HumanObservation,908,0,1.1451583,11.53,906.3466797,0,1063,0,1
668,45d88616-b733-4cc2-804e-c252ce29d94c,-42.55664122,147.8309196,1982,HumanObservation,666,5000,1.1135672,11.53,89.7070541,0,2372,0,1
669,459f84da-e21e-4e1b-a1d5-da8e7f114078,-42.20643927,147.6736799,0,HumanObservation,532,0,0.4870712,0,321.7407532,0,2372,0,1
670,44a507ca-9833-467a-92f5-4504e22ebc3e,-42.07397716,146.7632059,1990,HumanObservation,908,0,1.1451583,11.53,929.0064697,0,1063,0,1
671,43359493-9860-4969-bbd1-18061380b2c1,-41.693231,146.2118201,1986,HumanObservation,1985,0,0.8311391,21.62,440.176178,0,2962,0,1
672,40808ea3-8090-445a-a290-88e88891f0f4,-41.65086548,146.9136771,1988,HumanObservation,759,0,1.0917361,0,209.7129669,0,2970,0,1
673,3d4357a7-b510-4e3d-b892-2a819ffff80e,-42.12615015,147.2663154,1989,HumanObservation,713,0,1.4636364,8.3,816.3973999,0,1063,0,1
674,3bd0c034-fee3-4a97-96fc-353358274134,-41.50658325,146.3219304,1988,HumanObservation,1259,0,2.0304432,8.3,207.4163361,0,2962,0,1
675,3a71b8f9-0a9c-4a89-9c68-9c20beeedcf0,-41.69164766,146.2442847,1982,HumanObservation,1708,5000,0.8311391,4.97,592.1013184,0,2962,0,1
676,36a2f840-da91-4771-94a1-04080d7fc3be,-42.12827657,146.214919,1904,HumanObservation,2032,0,0.6571194,8.3,765.3948975,0,1067,0,1
677,32da2ea3-d934-48df-9ef6-0a04adcaab4a,-41.95151378,147.2233578,1987,HumanObservation,541,0,2.6830192,14.31,296.7224121,0,1434,0,
678,311cb163-e62d-431c-9e30-9c284deeaa32,-41.43892057,146.7356035,1990,HumanObservation,970,0,0.0479029,8.3,324.0700073,0,1445,0,1
679,2a7875b7-bb6e-4a36-80d9-a03a4d782de8,-42.12696399,147.3014053,1989,HumanObservation,467,0,3.1499329,68.29,289.4679871,0,1434,0,1
680,1eeced0e-1afa-4d8c-9105-5072e70a165f,-43.09590029,147.7214405,1985,HumanObservation,825,5000,,13.82,5.785038,0,2372,0,1
681,1e296419-8a41-4708-a657-ab0cfafc7292,-42.69850628,147.1680224,0,HumanObservation,647,0,2.2154608,11.53,155.2409668,0,2977,0,1
682,1acabb35-c21f-4f24-86f5-dde202ac7df9,-42.96259455,147.3397835,1976,HumanObservation,797,,,0,12.2785549,0,,0,1
683,188dc20c-d0ed-4b5d-8e54-5fd623778939,-41.97021342,146.6851415,1988,HumanObservation,1115,0,0.1309528,0,1034.000122,0,1064,0,1
684,1664ba8e-f829-4d65-964c-c63de9ab1ee5,-42.71516304,147.5180137,1975,HumanObservation,510,0,0.8904159,11.53,48.9240341,0,1143,0,1
685,13b8f627-a4ec-40b2-809b-6fb43af2d945,-41.46362925,146.5666603,1983,HumanObservation,1032,0,0.6233203,11.53,285.6804199,0,1456,0,1
686,0dd78c80-0fc1-4706-beca-adcd15a040db,-42.06392869,147.2974809,1989,HumanObservation,503,5000,3.8886876,0,348.0700378,0,1434,0,
687,0d95c6d5-3db1-4826-b938-710985cf22f9,-42.19890416,147.114003,0,HumanObservation,745,0,0.2693947,0,790.9150391,1,1063,0,1
688,056d71cc-7372-4992-977f-722b32ece2b2,-42.73338213,147.4741268,1993,HumanObservation,510,0,0.7997128,13.82,206.5290985,0,2737,0,1
689,04f451fd-595c-4615-92d6-50bec62f427e,-41.43269037,147.8212138,1988,HumanObservation,1088,0,1.516533,0,595.6376953,0,1481,0,1
690,03d793fd-4a43-4ff0-bea0-cd6f9768f320,-42.12328509,148.3272952,0,HumanObservation,667,0,,11.53,45.9526863,0,973,0,1
691,3bf03bc2-2b12-4131-818f-991dfa5f8466,-40.99,145.72,0,HumanObservation,998,0,,0,21.5513802,0,1434,0,1
692,a398555a-3d32-4a37-877d-bd7dce4a9850,-40.9,145.03333,1989,PreservedSpecimen,1187,0,0.1960079,0,28.1009159,0,1434,0,1
693,86a05f06-c94b-49e5-a166-5d85368a7722,-41.17089765,145.8950539,1989,HumanObservation,1224,0,0.7395775,0,283.6210327,0,1434,0,1
694,f0bcadae-1e6e-4d99-a9b2-53e0ff41124b,-41.18971094,145.038156,2019,HumanObservation,1605,5000,0.295418,0.68,165.759903,0,1447,0,1
695,fff50f2a-77dc-476d-bd69-d1b57779fa43,-41.24344166,146.7304257,1992,HumanObservation,1122,0,0.9125867,11.53,428.1271667,0,2372,0,1
696,fbd5db08-4cc4-4fd0-8516-28336af1f98f,-41.06316852,147.3143491,1994,HumanObservation,840,0,0.3561904,0,36.2496796,0,2541,0,1
697,fb1afe0a-57f9-45fd-84ae-cd2d3fc04f7e,-41.09904927,147.3657254,1991,HumanObservation,811,0,0.4040991,0,122.4525299,0,2541,0,1
698,f98b92ff-6550-4dfb-b364-d60abd62b9ca,-41.3,146.71665,1981,PreservedSpecimen,1122,0,1.1779656,0,239.1145172,0,2372,0,1
699,f4f576a0-b3d3-4b91-a18f-eb3928bd4018,-41.12748269,147.1288074,1988,HumanObservation,950,0,0.4196972,0,160.5300293,0,2552,0,1
700,ee1202e4-eb0f-4530-b2ba-f6541ee1f7f1,-41.17858067,148.1482817,1992,HumanObservation,842,0,0.3279255,6.04,110.1923904,0,1481,0,1
701,e10560c8-b3db-4c86-a4e1-086f3222fafe,-41.1112311,147.1585517,1991,HumanObservation,879,0,0.6316106,0,142.181427,0,2552,0,1
702,dbea7ecb-38a9-49cb-be78-efb239997090,-41.12839858,147.1145129,1993,HumanObservation,950,0,0.4196972,0,99.6904221,0,2552,0,1
703,daf8f2ec-a333-4f55-8c8e-74c1e24d5236,-41.03239497,147.7400845,1991,HumanObservation,1003,0,0.584022,11.53,163.0221252,0,2541,0,1
